UID,주거 형태,연간 소득,현재 직장 근속 연수,체납 세금 압류 횟수,개설된 신용계좌 수,신용 거래 연수,최대 신용한도,신용 문제 발생 횟수,마지막 연체 이후 경과 개월 수,개인 파산 횟수,대출 목적,대출 상환 기간,현재 대출 잔액,현재 미상환 신용액,월 상환 부채액,신용 점수,채무 불이행 여부
TRAIN_06229,자가,937860,4년,0,9,9.2,548031,0,32,0,부채 통합,단기 상환,501048,145407,11901,765,0
TRAIN_06230,월세,4343299.5,8년,1,10,30.4,572514,2,20,0,부채 통합,단기 상환,377899.5,90954,42304.5,744,1
TRAIN_06231,월세,1829602.5,10년 이상,0,7,10.3,103971,0,61,0,부채 통합,단기 상환,500826,212206.5,11316,789,0
TRAIN_06232,월세,1378467,8년,0,15,23.7,797458.5,1,73,3,부채 통합,단기 상환,270391.5,189960,8670,784,1
TRAIN_06233,월세,1961290.5,4년,0,10,16.1,594463.5,1,79,0,부채 통합,단기 상환,538062,162571.5,13714.5,811,1
TRAIN_06234,월세,1849539,8년,0,13,18.2,1368439.5,2,70,3,부채 통합,단기 상환,265629,595372.5,5289,800,0
TRAIN_06235,월세,1589277,8년,0,15,35.7,940885.5,5,57,3,기타,단기 상환,382213.5,161122.5,17764.5,795,0
TRAIN_06236,자가,2399773.5,5년,5,11,10.4,203725.5,0,22,0,기타,장기 상환,1171179,110002.5,25816.5,758,0
TRAIN_06237,주택 담보 대출 (거주 중),2050723.5,10년 이상,0,6,26.6,527814,0,9,0,부채 통합,단기 상환,524466,175779,35049,796,0
TRAIN_06238,주택 담보 대출 (거주 중),1260103.5,8년,1,7,19.2,767224.5,1,2,0,부채 통합,단기 상환,491002.5,134962.5,31546.5,800,1
TRAIN_06239,월세,1163575.5,8년,0,14,12.7,816667.5,1,68,0,부채 통합,단기 상환,431536.5,619365,15409.5,725,0
TRAIN_06240,월세,746800.5,2년,0,13,8.1,182529,1,34,0,부채 통합,단기 상환,470206.5,85810.5,8313,791,1
TRAIN_06241,자가,1903012.5,8년,0,14,22,5373456,0,44,0,부채 통합,단기 상환,656937,496909.5,15522,805,0
TRAIN_06242,자가,3279243,2년,0,19,20.5,1113535.5,0,49,0,부채 통합,장기 상환,375102,174354,12880.5,687,0
TRAIN_06243,월세,1194339,10년 이상,0,8,23.3,913548,0,22,0,부채 통합,단기 상환,165960,180027,13626,798,0
TRAIN_06244,자가,1380904.5,10년 이상,0,7,22.5,3372595.5,0,7,0,주택 개보수,단기 상환,145023,147786,18622.5,805,0
TRAIN_06245,월세,1130059.5,4년,0,7,8.8,619950,0,39,0,부채 통합,단기 상환,617055,508026,17991,709,1
TRAIN_06246,주택 담보 대출 (거주 중),2849766,10년 이상,0,21,10.1,1536360,1,26,1,부채 통합,단기 상환,513613.5,571660.5,41929.5,807,0
TRAIN_06247,주택 담보 대출 (거주 중),1836892.5,10년 이상,0,8,10.6,84870,0,59,0,기타,장기 상환,1229446.5,129765,18175.5,662,0
TRAIN_06248,월세,2574811.5,10년 이상,0,8,11.5,393642,0,34,0,부채 통합,단기 상환,368523,135616.5,28096.5,744,0
TRAIN_06249,월세,2287588.5,10년 이상,0,19,16.1,676678.5,4,42,0,부채 통합,단기 상환,539070,188815.5,13693.5,796,1
TRAIN_06250,주택 담보 대출 (거주 중),1766248.5,2년,0,9,33,1254258,0,33,1,부채 통합,단기 상환,516754.5,164086.5,26317.5,805,0
TRAIN_06251,자가,986425.5,2년,0,8,19.1,1140924,0,12,0,자동차 구매,단기 상환,238474.5,0,7680,793,0
TRAIN_06252,월세,2717812.5,10년 이상,0,20,21.3,1309497,0,67,0,부채 통합,단기 상환,1250218.5,1183836,29374.5,698,0
TRAIN_06253,주택 담보 대출 (거주 중),1619982,10년 이상,0,11,20.8,740961,2,21,0,부채 통합,단기 상환,182176.5,627105,21840,796,0
TRAIN_06254,자가,4606077,2년,0,24,21.5,1044069,0,79,0,사업 대출,장기 상환,1190841,430651.5,49908,758,0
TRAIN_06255,주택 담보 대출 (거주 중),4496799,10년 이상,0,8,22.1,1893265.5,1,30,0,부채 통합,장기 상환,535234.5,137863.5,35262,638,0
TRAIN_06256,월세,832509,2년,0,13,11,468853.5,0,17,0,부채 통합,장기 상환,458943,226950,9805.5,687,1
TRAIN_06257,주택 담보 대출 (거주 중),2517712.5,1년 미만,0,13,27.3,543907.5,2,25,3,부채 통합,장기 상환,504988.5,229786.5,43546.5,698,1
TRAIN_06258,주택 담보 대출 (거주 중),5112129,10년 이상,0,18,39.9,5446092,1,6,0,부채 통합,장기 상환,532429.5,1110505.5,32454,633,0
TRAIN_06259,주택 담보 대출 (거주 중),1327701,2년,0,9,23.9,905262,1,43,1,부채 통합,장기 상환,364974,224248.5,34437,724,1
TRAIN_06260,월세,881485.5,1년,0,15,17.3,1326361.5,0,7,0,부채 통합,장기 상환,508710,502719,10378.5,755,1
TRAIN_06261,월세,1402443,10년 이상,0,15,20.8,632805,0,7,0,기타,단기 상환,269440.5,226485,7902,793,1
TRAIN_06262,월세,2172054,4년,0,10,12.2,877558.5,0,20,0,부채 통합,단기 상환,531550.5,552621,46930.5,795,0
TRAIN_06263,주택 담보 대출 (거주 중),855825,2년,0,13,18.2,175527,1,39,1,부채 통합,단기 상환,332962.5,133584,2358,804,0
TRAIN_06264,월세,1430124,10년 이상,0,8,16.4,1111437,1,82,1,부채 통합,단기 상환,254529,195565.5,8892,760,0
TRAIN_06265,주택 담보 대출 (거주 중),1182235.5,1년,0,14,12.1,388188,0,67,0,부채 통합,단기 상환,240811.5,423817.5,9204,700,1
TRAIN_06266,주택 담보 대출 (거주 중),2662420.5,10년 이상,0,12,29,1758135,1,17,0,부채 통합,단기 상환,429711,395280,40434,802,0
TRAIN_06267,주택 담보 대출 (거주 중),1812709.5,8년,0,7,27.5,486678,1,19,1,주택 개보수,단기 상환,483627,196561.5,25044,807,1
TRAIN_06268,주택 담보 대출 (거주 중),1462731,3년,0,7,27.3,422847,0,13,0,부채 통합,장기 상환,308743.5,163212,13008,798,0
TRAIN_06269,월세,1121331,1년 미만,0,6,26.7,570133.5,0,25,0,부채 통합,단기 상환,618958.5,253375.5,21345,791,0
TRAIN_06270,자가,460612.5,2년,0,10,22.2,137947.5,0,22,0,부채 통합,단기 상환,155407.5,12043.5,6648,751,0
TRAIN_06271,월세,1257486,10년 이상,0,8,28.7,450343.5,4,21,0,부채 통합,단기 상환,537561,405763.5,13869,793,0
TRAIN_06272,월세,1397725.5,2년,1,6,19.2,379176,2,39,0,부채 통합,장기 상환,483427.5,141091.5,3709.5,709,0
TRAIN_06273,월세,2134240.5,2년,0,9,28.2,703518,0,31,0,부채 통합,단기 상환,237649.5,102039,9490.5,702,0
TRAIN_06274,주택 담보 대출 (거주 중),1950312,10년 이상,0,10,26.5,822859.5,1,17,1,기타,단기 상환,768447,701884.5,13476,796,0
TRAIN_06275,월세,1801228.5,10년 이상,0,4,11.5,339520.5,0,23,0,부채 통합,단기 상환,288166.5,262227,12360,756,1
TRAIN_06276,월세,1739337,2년,0,10,11.9,14601,0,28,0,여행 자금,단기 상환,372390,83011.5,6388.5,747,0
TRAIN_06277,월세,1038402,10년 이상,1,7,13,287898,0,22,0,자동차 구매,단기 상환,338619,62973,14595,665,0
TRAIN_06278,주택 담보 대출 (거주 중),2064021,4년,0,13,27.6,1771201.5,1,58,0,주택 개보수,단기 상환,1108351.5,109014,33510,740,0
TRAIN_06279,월세,2970517.5,5년,4,10,20.3,932755.5,5,47,0,고액 구매,장기 상환,501720,180847.5,16962,656,1
TRAIN_06280,자가,2558976,10년 이상,0,12,24.3,827565,1,33,1,부채 통합,단기 상환,465790.5,593949,58588.5,775,0
TRAIN_06281,자가,5529715.5,4년,4,16,30.1,4129924.5,7,71,3,주택 개보수,단기 상환,973495.5,215542.5,47100,807,1
TRAIN_06282,주택 담보 대출 (거주 중),2164323,10년 이상,0,14,16.4,1389934.5,1,21,0,부채 통합,단기 상환,521394,518680.5,34051.5,802,0
TRAIN_06283,주택 담보 대출 (거주 중),3660159,10년 이상,0,14,30.1,1347157.5,0,11,0,부채 통합,장기 상환,776682,1127227.5,41538,778,0
TRAIN_06284,월세,2976055.5,8년,0,13,30,901761,6,30,3,부채 통합,단기 상환,145911,274858.5,22333.5,807,0
TRAIN_06285,주택 담보 대출 (거주 중),4872223.5,10년 이상,0,18,16.2,4781398.5,0,1,0,부채 통합,단기 상환,555487.5,480774,44166,796,1
TRAIN_06286,월세,1936729.5,8년,0,18,18.5,351259.5,2,48,3,부채 통합,단기 상환,416295,140848.5,11539.5,731,1
TRAIN_06287,월세,1209109.5,7년,0,11,17.2,612297,0,76,0,기타,단기 상환,462079.5,119943,21172.5,751,0
TRAIN_06288,주택 담보 대출 (거주 중),1820757,10년 이상,0,15,22.9,1305364.5,0,38,0,부채 통합,장기 상환,738612,414213,31155,745,1
TRAIN_06289,월세,4369621.5,4년,0,16,18.7,922249.5,0,17,3,부채 통합,단기 상환,525325.5,479188.5,53941.5,800,1
TRAIN_06290,주택 담보 대출 (거주 중),1517157,7년,0,15,36.1,1290976.5,0,14,0,부채 통합,장기 상환,871920,163912.5,9699,764,1
TRAIN_06291,주택 담보 대출 (거주 중),3192087,10년 이상,0,12,30.5,3493278,0,29,0,주택 개보수,장기 상환,552856.5,455325,20578.5,736,0
TRAIN_06292,자가,1285383,4년,0,14,14.2,403738.5,4,64,0,기타,단기 상환,538986,350824.5,26610,764,1
TRAIN_06293,월세,3793659,10년 이상,1,11,15.5,754720.5,2,69,0,부채 통합,단기 상환,455995.5,386281.5,22173,809,1
TRAIN_06294,월세,2830434,3년,0,10,16,477343.5,0,11,0,부채 통합,단기 상환,546973.5,929221.5,19215,765,0
TRAIN_06295,주택 담보 대출 (거주 중),1165596,6년,0,5,18.3,865494,0,46,0,부채 통합,단기 상환,224907,148189.5,24618,740,0
TRAIN_06296,월세,1186921.5,10년 이상,1,10,9.4,991444.5,0,31,0,부채 통합,단기 상환,532026,392122.5,29079,745,1
TRAIN_06297,자가,2375145,10년 이상,0,9,13.7,165159,0,11,0,부채 통합,단기 상환,340044,148683,11476.5,795,0
TRAIN_06298,월세,1599913.5,10년 이상,1,16,18.7,525201,0,38,0,부채 통합,단기 상환,553470,506052,26983.5,638,1
TRAIN_06299,자가,2795653.5,10년 이상,0,17,26.5,789507,0,6,0,부채 통합,단기 상환,505689,606409.5,23560.5,658,0
TRAIN_06300,월세,2213739,8년,1,16,30.5,303844.5,2,66,3,부채 통합,단기 상환,207541.5,76273.5,19770,800,0
TRAIN_06301,월세,1352929.5,10년 이상,0,15,13,646080,1,21,0,부채 통합,단기 상환,250962,416253,17004,791,1
TRAIN_06302,자가,1890460.5,5년,5,25,19.9,620110.5,5,3,3,부채 통합,단기 상환,497217,499881,51427.5,804,1
TRAIN_06303,자가,991497,10년 이상,0,7,14.8,370236,1,29,1,부채 통합,단기 상환,465364.5,288535.5,47121,800,0
TRAIN_06304,월세,1842390,10년 이상,0,7,12.9,560338.5,0,14,0,부채 통합,장기 상환,403498.5,512397,19191,722,0
TRAIN_06305,주택 담보 대출 (거주 중),1883964,10년 이상,0,6,19.6,407688,0,12,0,부채 통합,장기 상환,773389.5,151429.5,24285,660,1
TRAIN_06306,월세,1298752.5,6년,0,14,12.6,566596.5,0,64,0,부채 통합,단기 상환,556858.5,417597,9616.5,707,1
TRAIN_06307,자가,1822948.5,10년 이상,1,11,24.4,973077,2,27,0,부채 통합,단기 상환,497325,342216,13533,755,0
TRAIN_06308,월세,2054412,3년,0,8,14,698764.5,0,21,0,부채 통합,장기 상환,467118,1774410,7204.5,729,1
TRAIN_06309,주택 담보 대출 (거주 중),4054530,5년,1,12,19.2,1753062,1,37,0,부채 통합,단기 상환,1031325,610357.5,29538,784,0
TRAIN_06310,자가,1446295.5,2년,0,15,16.1,345180,0,33,0,자동차 구매,단기 상환,260889,0,468,789,0
TRAIN_06311,주택 담보 대출 (거주 중),864144,1년,0,10,30.3,950376,0,74,0,부채 통합,단기 상환,373848,638110.5,15111,795,1
TRAIN_06312,월세,625273.5,1년,0,14,13.8,120403.5,0,6,0,부채 통합,단기 상환,160320,341766,29820,729,0
TRAIN_06313,주택 담보 대출 (거주 중),1910701.5,5년,0,11,18.7,3369744,0,24,0,부채 통합,장기 상환,894286.5,394365,49399.5,653,0
TRAIN_06314,자가,2609724,5년,1,16,16.5,958326,1,28,0,주택 개보수,단기 상환,1180810.5,125626.5,46048.5,798,0
TRAIN_06315,월세,868765.5,1년,0,15,9.1,212608.5,0,38,0,부채 통합,단기 상환,148149,416925,18145.5,753,0
TRAIN_06316,월세,1417942.5,10년 이상,0,6,18.4,1149903,0,23,0,부채 통합,단기 상환,503206.5,180724.5,18450,798,0
TRAIN_06317,월세,1650441,3년,0,11,18.9,53130,1,28,1,부채 통합,단기 상환,243951,154545,10114.5,793,0
TRAIN_06318,월세,1222219.5,10년 이상,0,7,17.1,0,0,6,0,부채 통합,단기 상환,292405.5,302577,10182,715,0
TRAIN_06319,월세,782742,1년,0,13,33.7,512422.5,1,64,1,부채 통합,단기 상환,209230.5,492181.5,13315.5,785,0
TRAIN_06320,자가,1395619.5,1년 미만,1,18,22.3,642276,0,37,0,부채 통합,단기 상환,389685,57634.5,31122,804,0
TRAIN_06321,자가,1215478.5,10년 이상,0,15,16.3,928410,0,7,0,부채 통합,장기 상환,682090.5,211849.5,23970,685,1
TRAIN_06322,월세,1570396.5,10년 이상,0,10,17.4,609301.5,0,5,0,의료비,단기 상환,219058.5,27385.5,20404.5,605,0
TRAIN_06323,자가,5548233,6년,0,21,24.1,1412458.5,0,4,0,부채 통합,장기 상환,1194406.5,561130.5,30163.5,709,1
TRAIN_06324,자가,3750684,7년,0,14,13.6,3105435,0,6,0,부채 통합,단기 상환,466960.5,113616,36535.5,756,0
TRAIN_06325,주택 담보 대출 (거주 중),4965172.5,10년 이상,0,20,35.5,6322356,0,4,0,부채 통합,장기 상환,1049536.5,1304953.5,66793.5,793,0
TRAIN_06326,월세,771198,10년 이상,0,9,11.2,578274,0,8,0,부채 통합,단기 상환,187461,273415.5,26365.5,707,1
TRAIN_06327,주택 담보 대출 (거주 중),2542528.5,10년 이상,0,11,37.4,5448564,0,11,0,부채 통합,단기 상환,903876,1149169.5,39015,787,0
TRAIN_06328,주택 담보 대출 (거주 중),3799173,4년,0,12,30.7,1810443,0,63,1,부채 통합,단기 상환,544399.5,1072012.5,34747.5,807,0
TRAIN_06329,월세,1687144.5,1년 미만,0,18,22.2,1267870.5,0,26,0,부채 통합,단기 상환,241311,451444.5,29811,805,0
TRAIN_06330,주택 담보 대출 (거주 중),8883994.5,10년 이상,0,22,27.9,5615443.5,0,22,0,부채 통합,단기 상환,1213560,1090876.5,41526,767,0
TRAIN_06331,월세,949738.5,6년,0,11,16.6,588199.5,0,33,0,부채 통합,단기 상환,180189,369540,26124,802,0
TRAIN_06332,월세,5143416,10년 이상,0,8,33.7,1678296,0,4,0,부채 통합,장기 상환,1294230,554151,21097.5,687,0
TRAIN_06333,월세,1287571.5,5년,1,7,18.5,1162998,1,43,0,부채 통합,단기 상환,445942.5,446082,3330,764,0
TRAIN_06334,자가,1903714.5,10년 이상,0,6,13.5,1172236.5,0,79,0,기타,장기 상환,897870,885750,17764.5,596,0
TRAIN_06335,월세,1274890.5,7년,1,15,18.4,801897,1,74,0,부채 통합,단기 상환,510351,160119,7507.5,711,1
TRAIN_06336,월세,2564953.5,2년,0,6,10.4,945096,2,15,0,부채 통합,단기 상환,420451.5,192685.5,22182,800,0
TRAIN_06337,월세,1441986,10년 이상,0,10,12.8,452878.5,1,26,0,부채 통합,단기 상환,543684,527130,41313,760,1
TRAIN_06338,주택 담보 대출 (거주 중),3100711.5,10년 이상,2,11,19.5,249763.5,0,31,0,부채 통합,장기 상환,409224,166435.5,12373.5,785,0
TRAIN_06339,월세,765192,1년,0,13,10.7,455160,0,27,0,결혼 자금,단기 상환,90462,96226.5,18346.5,785,0
TRAIN_06340,주택 담보 대출 (거주 중),2002900.5,9년,0,13,16.6,1361320.5,0,6,0,부채 통합,장기 상환,524494.5,233898,23811,805,1
TRAIN_06341,월세,1295587.5,10년 이상,0,4,15.4,74128.5,0,12,0,기타,장기 상환,258364.5,0,6955.5,622,0
TRAIN_06342,월세,2492388,10년 이상,0,29,16.1,845313,1,27,1,부채 통합,단기 상환,518904,577512,20128.5,776,1
TRAIN_06343,월세,974724,10년 이상,0,5,17,0,0,78,0,기타,단기 상환,246636,49290,871.5,785,0
TRAIN_06344,월세,4466857.5,10년 이상,0,14,30.6,1235278.5,1,69,1,부채 통합,장기 상환,419343,529540.5,29637,738,0
TRAIN_06345,주택 담보 대출 (거주 중),1659957,10년 이상,0,14,14.9,1335897,0,4,0,주택 개보수,장기 상환,1091643,433951.5,26788.5,642,0
TRAIN_06346,월세,1435423.5,6년,0,7,17.4,544864.5,0,11,0,주택 구매,단기 상환,575755.5,84930,11470.5,616,0
TRAIN_06347,주택 담보 대출 (거주 중),3397935,2년,0,8,14.4,1098873,0,20,0,부채 통합,단기 상환,253672.5,639261,15562.5,762,0
TRAIN_06348,월세,1162986,5년,4,11,15,785244,5,42,2,부채 통합,장기 상환,209889,107148,18243,642,1
TRAIN_06349,주택 담보 대출 (거주 중),1242387,6년,0,16,22.9,532411.5,1,28,1,부채 통합,장기 상환,530770.5,329716.5,6393,740,1
TRAIN_06350,주택 담보 대출 (거주 중),1388244,10년 이상,1,9,15.1,1217314.5,1,13,0,부채 통합,단기 상환,1067839.5,204085.5,14365.5,744,0
TRAIN_06351,월세,2490135,10년 이상,0,7,15,292900.5,1,75,0,여행 자금,단기 상환,165900,455275.5,22266,804,0
TRAIN_06352,월세,561919.5,2년,0,7,13.8,0,0,31,0,주택 개보수,단기 상환,120376.5,36211.5,19116,793,0
TRAIN_06353,주택 담보 대출 (거주 중),4741314,10년 이상,0,12,22,89259,1,30,1,주택 개보수,단기 상환,474744,240720,3132,800,0
TRAIN_06354,주택 담보 대출 (거주 중),1761538.5,10년 이상,0,11,29.5,846400.5,1,37,0,사업 대출,단기 상환,453385.5,333529.5,19563,800,0
TRAIN_06355,월세,789502.5,1년,0,14,13.7,692449.5,0,44,0,부채 통합,단기 상환,308772,96685.5,9783,755,1
TRAIN_06356,자가,1609911,1년,0,10,16.8,542334,0,18,0,부채 통합,단기 상환,531841.5,152175,17626.5,802,0
TRAIN_06357,주택 담보 대출 (거주 중),3360480,5년,0,13,17.1,2079327,0,8,0,주택 개보수,장기 상환,546181.5,157999.5,34065,585,1
TRAIN_06358,주택 담보 대출 (거주 중),1395898.5,7년,0,7,13.2,473415,0,4,0,부채 통합,단기 상환,360243,210055.5,12039,771,0
TRAIN_06359,주택 담보 대출 (거주 중),1557697.5,1년 미만,0,13,21.5,17497092,0,2,0,부채 통합,장기 상환,1218145.5,594814.5,106233,700,0
TRAIN_06360,주택 담보 대출 (거주 중),1909938,10년 이상,0,11,22.5,478519.5,0,51,0,부채 통합,단기 상환,467901,228523.5,28023,795,0
TRAIN_06361,자가,1928805,2년,0,9,15.2,386205,0,76,0,부채 통합,단기 상환,311023.5,91422,8433,665,0
TRAIN_06362,주택 담보 대출 (거주 중),1878943.5,2년,0,9,25.1,2283334.5,0,6,0,주택 개보수,장기 상환,571630.5,130657.5,9861,607,0
TRAIN_06363,주택 담보 대출 (거주 중),2111820,8년,0,11,15.7,4098,2,71,3,부채 통합,장기 상환,536169,470784,18013.5,778,0
TRAIN_06364,월세,2075974.5,3년,0,11,21.5,1494426,0,5,0,기타,단기 상환,457018.5,921450,27999,805,0
TRAIN_06365,자가,573606,2년,0,8,13.5,152188.5,0,13,0,여행 자금,단기 상환,61977,189949.5,6667.5,758,0
TRAIN_06366,주택 담보 대출 (거주 중),2064694.5,10년 이상,0,23,25.2,3421125,0,9,0,부채 통합,단기 상환,403798.5,869332.5,32142,798,0
TRAIN_06367,월세,1904310,10년 이상,0,9,13.7,163014,0,17,0,부채 통합,단기 상환,335569.5,720702,18807,749,0
TRAIN_06368,월세,1471074,2년,0,12,18.3,599763,0,14,0,기타,단기 상환,249424.5,228097.5,29527.5,671,1
TRAIN_06369,월세,769356,10년 이상,0,12,14.8,939937.5,0,20,0,부채 통합,단기 상환,529155,342381,21220.5,671,1
TRAIN_06370,주택 담보 대출 (거주 중),3651619.5,4년,0,19,30.5,1139155.5,2,29,3,부채 통합,단기 상환,727467,526339.5,22144.5,755,0
TRAIN_06371,월세,947353.5,1년 미만,0,6,12.8,528258,0,16,0,부채 통합,단기 상환,433416,114469.5,8923.5,795,0
TRAIN_06372,주택 담보 대출 (거주 중),2896567.5,2년,0,14,18.1,4095987,0,34,0,부채 통합,장기 상환,552037.5,1510348.5,31183.5,671,0
TRAIN_06373,월세,816456,1년 미만,0,9,8.2,162747,0,2,0,부채 통합,장기 상환,681807,0,1786.5,658,1
TRAIN_06374,주택 담보 대출 (거주 중),4104385.5,10년 이상,0,17,23.7,4633137,0,15,0,부채 통합,장기 상환,1064499,951031.5,34885.5,798,0
TRAIN_06375,월세,1135297.5,5년,0,17,12.7,1033921.5,6,61,3,부채 통합,단기 상환,461490,439896,4137,740,0
TRAIN_06376,주택 담보 대출 (거주 중),2644873.5,10년 이상,0,15,16.8,797410.5,0,15,0,기타,단기 상환,1202940,404278.5,14557.5,655,0
TRAIN_06377,월세,1159647,10년 이상,0,10,11.3,177028.5,0,36,0,기타,단기 상환,543450,77434.5,12997.5,762,1
TRAIN_06378,자가,911619,2년,0,11,19.6,818031,0,14,0,사업 대출,단기 상환,499125,434085,14689.5,769,0
TRAIN_06379,주택 담보 대출 (거주 중),4209342,7년,0,19,22,3778248,0,13,0,부채 통합,장기 상환,740706,603450,31797,689,0
TRAIN_06380,주택 담보 대출 (거주 중),4727497.5,10년 이상,0,11,17.1,1452586.5,0,67,0,부채 통합,단기 상환,651709.5,840138,21237,731,0
TRAIN_06381,월세,1722498,1년 미만,0,8,26.5,0,1,43,1,부채 통합,단기 상환,421558.5,184221,17058,771,0
TRAIN_06382,월세,2738842.5,1년,0,12,26.8,917665.5,2,54,3,부채 통합,단기 상환,515170.5,475447.5,15349.5,800,1
TRAIN_06383,월세,1160584.5,8년,0,12,16.5,1380733.5,0,64,0,부채 통합,단기 상환,612687,666534,19494,807,0
TRAIN_06384,월세,1262641.5,1년 미만,0,12,17.7,844720.5,0,27,0,부채 통합,장기 상환,357657,237174,12993,767,0
TRAIN_06385,주택 담보 대출 (거주 중),3845974.5,10년 이상,0,11,16.8,2194687.5,6,3,0,주택 개보수,단기 상환,1297365,1031593.5,28152,544,0
TRAIN_06386,월세,1846653,6년,0,21,11.7,805458,1,24,1,부채 통합,단기 상환,478882.5,435724.5,13429.5,796,0
TRAIN_06387,월세,754302,7년,0,9,21.7,567225,0,8,0,부채 통합,단기 상환,363814.5,119457,19785,773,1
